10,0,0.159,72,6,4,14,3,3,3,2,4,4,1,2,4,1,4,3,5,3,2,2,3,2,3,4,2,3,4,5,4,5,3,2,2,4,1,2,2,2,3,1,3,3,4,3,3,1,3,2,3,2,2,1,9,4,3,3,3,1,3,4,2,9,3,2,3,2,2,4,4,2,3,4,2,2,3,4,1,4,2,3,3,5,2,4,1,2,5,4,2,4,2,3,1,1,2,2,2,2,4,2,4,2,1,3,4,3,3,4,2,5,2,4,1,2,1,3,2,2,3,2,3,7,4,2,4,3,3,4,3,3,3,3,2,8,3,3,3,2,3,4,3,3,1,2,4,1,8,3,3,3,3,2,4,4,5,3,2,4,3,1,3,7,3,1,4,3,15,2,3,3,4,1,1,4,3,1,3,3,1,3,3,1,3,8,2,7,5,3,3,3,1,2,2,3,2,2,3,2,2,3,3,5,3,3,4,3,3,5,1,3,4,3,3,3,3,3,3,3,2,3,4,3,3,2,3,5,2,2,4,1,3,3,2,2,3,1,8,2,2,3,3,2,3,1,3,2,5,2,6,3,2,3,2,3,1,3,1,3,3,2,2,4,2,2,1,3,2,62,6,4,2,13,3,3,2,2,1,2,6,4,1,4,5,4,4,5,6,3,3,8,4,2,2,1,1,5,3,2,4,3,4,4,4,4,3,9,5,3,3,7,12,3,5,3,3,4,5,5,9,5,3,1,3,3,4,4,4,4,10,3,2,9,4,4,4,2,3,3,2,3,2,3,4,4,2,5,4,3,4,3,3,4,3,3,2,4,3,3,3,3,3,3,4,4,8,2,5,3,4,3,4,3,3,4,3,2,2,7,3,4,5,4,3,5,4,11,2,3,3,3,2,3,5,3,4,4,2,3,4,3,3,4,2,6,8,4,14,3,3,2,4,4,4,4,3,4,3,6,3,4,3,2,4,4,4,11,3,3,2,2,1,4,3,5,4,4,3,3,3,4,3,4,3,6,1,22,3,6,3,4,2,5,5,4,2,3,3,4,3,4,4,1,8,2,2,4,2,1,2,2,3,3,3,3,4,5,4,5,18,2,2,3,3,3,7,3,5,3,1,3,3,4,4,4,3,3,4,3,3,4,2,2,2,3,9,2,4,3,4,2,4,3,3,3,3,1,3,1,4,3,2,9,3,1,10,3,2,3,2,2,2,2,1,2,3,3,3,3,3,3,6,3,1,4,3,9,3,3,2,4,4,2,1,2,3,3,4,4,3,73,2,3,8,12,3,4,4,3,2,4,3,4,4,2,3,1,4,5,4,3,5,3,3,8,3,3,3,2,2,3,1,3,2,5,2,3,3,4,2,6,2,3,3,4,2,4,2,3,3,2,3,1,1,4,1,3,3,3,8,2,3,3,4,3,4,3,3,3,4,2,3,6,3,1,3,2,3,4,2,3,2,1,3,1,2,2,5,3,3,2,2,3,1,1,1,4,3,3,3,2,2,12,3,3,1,4,4,3,2,3,2,2,3,1,2,4,2,9,2,4,4,3,4,4,2,3,3,4,3,3,1,4,2,4,4,3,3,2,2,3,3,3,3,4,1,3,2,2,3,3,2,3,1,1,5,2,3,1,2,4,4,2,3,3,1,2,3,2,1,2,1,3,22,3,4,2,4,3,2,1,2,4,1,3,1,2,3,2,4,3,3,5,3,1,4,2,2,2,9,3,3,3,2,3,4,3,3,2,3,3,2,2,9,3,1,3,2,3,3,3,1,1,2,3,1,2,4,3,2,1,1,3,2,1,3,2,1,2,2,2,3,2,2,2,2,3,2,3,3,2,2,3,2,1,2,2,3,4,3,2,3,3,2,1,3,1,2,1,2,2,1,3,4,3,2,3,2
10,5,0.127,1,6,2,7,13,5,4,3,3,3,4,3,2,4,2,4,2,4,3,3,4,13,4,2,2,4,9,3,3,2,4,4,5,3,2,3,3,6,3,3,2,3,4,3,2,4,4,2,1,3,8,1,3,14,3,8,3,1,3,4,5,2,3,6,4,3,2,3,7,3,3,1,4,5,1,4,2,2,2,2,2,4,3,2,2,4,2,3,3,1,2,1,2,3,2,4,2,4,6,3,3,4,3,1,3,2,2,3,2,1,6,3,3,4,3,2,3,2,3,2,3,1,2,4,3,3,3,1,3,5,4,3,3,1,3,2,2,3,4,2,9,4,1,5,4,4,8,4,2,4,3,3,1,3,3,1,3,3,4,3,2,5,3,1,2,1,1,2,4,3,3,2,1,2,3,2,3,1,2,7,3,6,3,3,3,1,2,2,2,3,3,1,1,2,3,2,3,1,3,3,3,3,5,3,1,2,4,1,3,2,1,6,1,2,2,2,7,3,1,2,3,3,3,5,3,1,2,3,3,2,2,2,3,2,3,2,3,2,3,1,3,11,3,2,1,1,2,3,2,3,1,3,4,3,4,1,2,3,2,7,4,2,3,3,1,3,3,2,3,2,1,27,6,3,6,12,2,2,3,3,4,3,4,4,4,4,4,4,3,4,5,5,4,5,4,3,3,2,3,4,4,4,6,3,9,1,4,3,4,2,3,5,2,4,3,3,3,6,3,3,3,4,4,3,4,3,3,4,12,3,5,3,2,3,11,6,2,3,3,3,1,3,3,3,3,4,4,4,2,2,1,2,6,3,3,3,2,3,3,2,3,3,2,3,4,3,1,8,3,4,4,3,4,3,3,2,1,2,12,3,2,8,2,4,4,3,4,1,7,5,4,2,1,2,2,3,3,4,8,4,3,4,3,3,3,2,7,3,4,8,4,3,3,4,4,3,3,3,4,9,3,3,3,3,6,2,3,3,4,4,3,4,4,14,3,2,11,3,3,3,2,2,2,3,3,2,2,4,2,3,2,3,3,4,3,3,3,8,1,2,3,5,1,3,3,3,3,2,3,4,2,2,4,3,3,3,4,3,3,3,2,3,1,3,2,3,2,2,5,1,3,3,2,4,3,4,3,3,2,3,2,5,2,2,2,1,1,2,1,3,4,1,3,3,1,2,3,1,3,3,4,2,2,3,2,3,5,4,3,3,2,4,2,3,3,1,2,3,5,2,3,2,3,5,3,3,3,4,3,4,7,2,4,3,4,3,5,3,3,2,1,3,4,3,3,5,2,26,2,11,4,10,6,1,6,4,4,2,2,2,4,4,3,2,4,4,3,2,5,4,2,2,3,2,7,4,2,4,3,4,3,4,3,2,3,3,4,2,2,2,3,2,3,1,2,5,2,3,4,3,1,3,4,3,2,3,6,1,4,4,2,3,2,8,2,9,2,3,4,3,1,3,1,2,1,3,1,3,2,2,2,1,2,3,2,1,4,1,3,2,2,1,1,2,1,6,4,3,2,1,3,3,2,4,3,3,3,2,2,3,2,4,2,2,1,5,4,2,2,3,1,2,2,3,2,4,3,3,2,2,1,3,2,3,2,3,3,2,1,1,2,2,3,8,2,6,7,1,2,4,15,4,1,3,4,3,4,1,8,1,2,1,3,2,2,4,3,3,4,3,2,3,1,2,1,2,3,2,3,3,2,1,1,1,2,2,1,3,2,1,3,3,3,4,2,3,6,2,2,5,3,4,2,3,3,1,3,3,2,2,3,3,2,3,3,4,4,2,2,3,1,2,3,1,3,3,3,2,4,3,1,1,3,2,3,3,3,3,5,1,1,2,2,3,1,2,1,3,15,1,4,4,2,3,3,4,3,1,1,2,3,1,8,1,4,3,2,3,3,4,3,2,6,5,4,2,2,14,7,3,1,3,4,3,2,7,1,7,4,1,4,2,4,1,2,3,2,3,2,11,2,3,3,7,3,1
10,10,0.134,4,2,8,7,4,16,10,3,3,3,5,4,4,3,2,3,2,3,2,2,2,3,5,3,4,4,4,2,2,4,3,2,2,2,2,2,2,5,1,3,3,3,3,2,2,2,3,1,3,2,3,2,4,5,3,4,3,3,4,2,3,1,1,6,5,3,2,2,3,2,3,3,2,7,3,4,3,4,3,2,4,2,5,1,2,3,1,1,3,2,4,2,2,3,2,2,1,5,2,4,7,8,8,3,1,2,3,13,10,2,2,3,2,6,1,4,1,2,2,1,1,1,3,3,1,3,3,3,2,3,3,3,3,3,6,2,2,3,4,2,2,5,9,3,2,2,2,2,1,2,4,3,2,3,2,2,3,3,2,2,3,2,4,2,3,3,4,3,4,5,3,8,5,2,14,2,1,4,3,3,3,3,3,2,1,4,4,3,4,1,3,4,1,2,3,4,3,3,2,12,10,1,2,8,3,2,1,3,2,2,2,2,3,4,4,3,2,3,3,4,3,5,2,4,3,7,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,4,3,2,3,2,3,3,3,3,3,2,3,4,3,1,2,3,3,3,4,3,8,3,3,3,3,1,2,3,3,1,2,3,2,1,2,2,8,4,3,11,1,3,2,3,3,2,1,1,3,1,9,1,1,30,2,55,5,4,4,4,3,2,5,4,3,3,5,4,3,3,3,3,4,3,3,7,2,3,8,2,2,3,3,3,5,7,3,4,5,4,4,1,2,4,4,3,8,2,3,4,3,9,2,3,3,3,5,4,3,4,5,7,2,4,3,4,3,4,3,3,7,4,4,3,3,3,3,2,3,4,2,6,6,5,5,2,3,4,3,3,4,4,1,3,3,2,3,4,3,3,4,4,1,3,3,6,4,2,4,2,4,6,2,4,3,4,2,4,3,3,2,1,4,2,3,6,2,2,3,2,1,3,4,4,3,3,4,1,2,4,11,10,3,6,3,2,5,4,2,3,4,4,2,7,1,2,7,3,2,4,4,4,3,2,4,3,3,2,2,4,13,3,2,2,3,4,10,12,2,3,3,2,4,3,3,3,2,7,8,6,4,6,2,3,2,3,3,3,2,2,2,1,4,3,2,3,4,3,2,4,3,4,2,2,4,2,2,3,2,4,2,2,4,2,3,3,3,3,3,3,4,4,4,5,3,2,2,3,4,3,2,3,2,3,3,3,2,4,2,4,4,3,2,2,2,2,1,3,13,5,4,3,5,3,2,1,1,2,3,3,3,4,3,4,4,2,4,1,4,3,4,4,2,3,3,3,3,3,1,2,3,2,29,2,3,9,1,2,14,10,5,4,4,1,3,4,5,3,2,2,4,3,2,5,3,4,4,3,2,4,2,2,3,3,4,3,6,4,2,4,2,4,1,3,3,3,1,2,3,2,1,4,2,2,2,3,3,1,2,2,6,4,4,2,5,2,3,8,7,1,2,2,3,1,3,3,2,2,4,2,5,5,3,3,4,5,3,4,1,3,3,4,2,3,2,2,4,2,6,1,3,3,3,3,3,1,3,2,2,1,1,3,2,4,2,2,3,2,3,2,3,4,1,2,3,1,2,1,3,2,5,3,2,3,3,3,3,8,4,4,10,12,4,3,2,3,2,4,7,1,3,5,7,4,3,4,3,3,3,1,2,3,3,3,1,3,2,2,1,3,2,4,5,5,3,3,3,2,2,3,3,4,2,3,2,2,2,2,2,1,2,1,2,19,5,4,3,2,2,3,1,13,10,1,2,3,7,3,1,3,11,2,1,4,3,3,3,3,3,2,19,3,5,1,3,2,4,2,1,3,2,2,2,10,1,4,3,1,2,2,1,2,2,3,2,1,3,3,3,4,1,1,4,3,7,2,3,2,2,2,3,2,4,4,5,2,3,10,3,1,4,3,2,4,1,3,2,5,1,4,4
10,20,0.123,18,56,14,2,2,5,2,2,4,5,4,3,5,4,3,2,2,2,9,1,4,4,1,5,3,3,3,4,3,1,3,3,5,1,4,1,3,2,4,4,2,1,3,1,3,2,3,2,1,4,2,3,3,3,2,2,2,3,3,3,2,3,2,4,7,4,3,3,1,2,4,4,3,4,3,18,2,2,2,4,3,3,3,4,3,4,2,3,3,3,2,4,7,2,3,2,2,4,3,1,2,3,2,3,6,3,7,2,2,7,2,1,3,4,3,4,1,4,2,2,4,2,4,2,1,7,3,2,3,3,3,3,2,3,3,6,3,12,3,3,3,3,3,2,1,6,1,2,3,4,2,3,2,4,4,2,18,6,1,1,2,2,3,2,3,3,4,3,2,3,2,6,3,3,2,1,2,2,3,2,3,3,3,1,3,3,3,21,3,2,2,1,3,3,8,1,3,1,1,2,2,4,2,39,2,1,3,2,3,1,1,1,3,2,2,2,3,3,3,2,2,2,7,3,2,2,2,1,3,2,4,3,2,1,3,2,11,18,2,1,1,3,2,3,2,2,2,2,2,3,3,3,1,3,3,3,2,1,3,2,1,2,3,4,3,2,1,13,3,2,2,3,3,2,3,1,2,2,3,1,1,3,1,1,3,1,1,4,1,1,3,2,2,3,2,2,3,1,2,33,3,4,3,63,5,18,4,8,4,4,5,4,3,3,4,3,1,11,3,2,4,4,3,4,4,4,4,20,2,2,4,3,4,3,4,8,4,3,3,6,4,6,2,3,3,4,3,5,3,9,14,4,5,4,3,3,3,4,2,4,3,3,2,4,4,4,11,3,3,3,4,4,3,4,9,3,2,2,3,2,4,3,3,3,4,5,5,3,3,3,3,4,3,4,2,6,4,4,3,4,3,3,3,3,4,2,3,4,2,8,4,3,2,4,3,4,1,4,4,4,4,6,4,4,19,2,3,4,2,2,3,1,2,3,45,47,1,1,3,7,4,3,3,3,2,3,2,3,4,9,3,3,2,2,2,1,4,4,2,3,4,2,5,11,3,3,2,5,12,1,6,9,2,3,3,3,3,3,3,2,19,9,3,1,3,1,2,8,2,2,3,3,2,2,4,9,2,10,1,1,2,2,2,3,2,3,3,4,3,3,2,3,3,4,3,2,3,2,3,3,1,3,3,2,4,2,2,3,1,3,4,3,11,3,3,2,7,3,2,3,1,2,3,3,2,1,1,3,2,2,2,2,3,3,2,1,9,4,2,1,6,21,2,2,3,1,2,2,3,2,3,4,2,3,3,3,3,2,3,2,3,3,4,3,3,2,2,3,4,2,2,2,3,2,2,1,6,3,4,4,3,7,1,2,2,2,2,3,1,1,1,3,28,3,2,6,3,3,7,3,3,4,5,3,2,2,2,1,9,3,3,4,3,4,5,4,3,4,6,2,2,2,3,4,7,4,7,5,3,5,3,3,2,2,3,2,3,1,4,1,2,6,3,4,3,3,5,2,2,2,4,3,7,4,3,7,3,3,4,2,3,6,4,5,3,2,2,2,1,2,3,1,3,2,1,4,3,4,1,1,2,3,4,2,4,4,7,4,1,5,3,3,1,1,3,2,3,2,5,1,2,1,3,6,1,3,3,3,3,3,3,3,1,3,8,3,4,2,3,2,3,2,2,3,3,3,3,2,4,1,1,4,2,5,1,3,2,2,3,2,9,1,7,4,3,3,1,2,2,3,1,3,3,1,29,3,4,1,3,2,3,6,1,8,2,2,1,2,2,4,2,4,3,3,4,2,1,1,2,2,2,2,2,3,3,3,2,2,1,1,2,3,2,3,3,2,4,3,3,2,3,3,2,2,2,3,2,1,2,3,3,3,3,2,2,3,2,2,2,3,2,3,3,2,1,3,3,2,3,2,2,2,2,3,2,1,3,3,2,3,3,1,4,2,3,3,5,41,9,2,1,2,13,2,3,3,2,2,4,3,4,5,2
10,30,0.127,11,66,11,2,2,11,4,4,6,4,3,4,2,4,3,2,2,4,2,3,2,4,4,3,3,4,4,3,4,3,3,3,2,3,3,2,3,3,4,3,3,3,4,1,3,3,4,5,3,4,3,3,3,3,4,4,3,9,4,4,3,3,3,2,2,3,2,1,11,4,2,3,3,3,3,1,3,2,3,2,4,4,35,1,1,3,4,1,30,3,3,5,2,3,2,3,3,3,3,1,8,4,3,2,2,2,3,2,4,3,4,3,1,6,3,2,2,1,2,2,3,1,3,6,1,2,3,1,2,6,5,2,3,3,3,1,2,2,1,2,1,4,2,12,1,3,2,7,2,2,2,6,3,3,1,2,6,7,3,3,2,2,2,2,3,2,2,3,2,3,2,13,3,3,2,3,2,2,5,2,2,2,6,2,2,2,6,1,2,6,3,2,12,1,3,2,2,1,11,4,2,2,2,2,3,10,2,1,2,3,2,2,2,3,3,1,1,2,3,1,2,2,1,1,4,1,1,2,2,3,3,3,2,1,3,2,1,1,3,3,2,3,2,3,2,2,3,2,3,2,3,1,2,4,3,3,2,4,2,4,3,3,4,1,1,2,6,1,1,2,42,2,4,4,3,3,2,1,3,1,2,1,24,2,1,3,3,2,2,3,2,2,2,10,2,3,2,3,3,2,2,3,1,8,32,2,2,3,5,34,31,10,8,3,3,5,3,4,3,4,4,4,5,4,1,5,2,3,5,3,4,9,4,13,7,5,3,2,4,5,2,4,3,2,3,3,2,8,4,3,3,5,2,2,2,3,9,3,1,7,8,2,2,4,2,3,2,3,1,4,5,2,1,10,2,3,2,3,2,5,3,4,3,8,2,3,3,3,4,4,3,2,3,4,3,2,3,2,1,3,3,4,4,5,1,1,4,2,3,4,3,9,2,4,3,3,4,4,3,3,4,4,9,2,23,3,9,3,3,3,3,2,4,3,3,4,2,9,9,2,2,2,2,3,4,4,2,3,3,3,2,4,3,1,3,14,3,8,1,3,2,2,1,2,3,4,3,10,2,3,3,4,2,10,15,3,1,1,6,2,2,3,2,2,1,1,2,5,2,3,3,3,2,1,2,3,2,2,2,13,4,3,2,2,3,2,7,2,3,2,3,3,7,4,3,3,3,2,3,3,2,4,6,2,12,2,27,3,2,1,4,10,1,3,2,2,4,2,2,3,3,3,2,2,2,2,1,5,4,2,3,10,3,2,2,2,2,21,1,2,7,3,2,2,31,3,2,2,1,1,3,1,2,7,2,2,2,2,3,2,2,3,3,3,3,3,1,3,3,3,2,2,1,1,5,2,2,2,3,3,3,1,5,3,3,2,4,40,3,2,3,3,1,4,1,3,3,27,74,6,3,2,2,2,3,3,4,2,2,5,3,3,1,1,3,3,4,2,4,2,3,3,6,2,3,3,5,4,3,3,8,6,4,4,3,2,2,3,3,3,14,3,4,2,2,3,3,3,2,3,3,4,3,10,25,3,1,11,2,4,1,2,2,7,1,3,3,2,2,3,2,10,2,3,2,2,14,3,3,1,3,2,2,1,3,2,3,1,2,2,3,2,1,2,1,3,4,3,3,3,2,3,3,7,2,3,3,2,2,2,4,2,3,3,2,3,2,2,2,3,1,4,3,2,5,6,2,3,2,2,3,3,2,6,3,3,3,7,2,3,1,2,2,3,3,1,3,3,3,3,4,3,3,1,3,3,2,3,2,3,3,3,1,3,2,2,1,2,2,3,3,4,6,2,2,3,2,1,3,1,3,2,2,3,2,3,2,3,3,1,1,1,1,2,6,2,29,3,3,2,3,1,1,1,2,2,1,5,3,1,12,2,3,2,1,1,1,2,2,2,6,3,3,1,3,2,1,1,2,1,2,3,2,1,2,1,1,1,8,3,1,2,1,1,2,2,2,4,3,1,15,9,2,3,2,4,2,2,3,1,3,11,3,18,2,1,4,13,1,3,3,4,3,1,2,2,2,3,3,14,1,2,2,4,1,7,1,3,23,1,2,1,3,2,2,1,2,3,3,2,2,2,2,2,1,9,1,3,2,3
10,40,0.129,73,3,7,5,11,5,3,3,4,2,5,2,4,2,3,11,2,2,4,12,2,3,3,4,13,4,19,11,3,4,3,5,6,3,3,4,7,5,3,3,3,1,3,2,2,3,2,4,2,3,7,1,2,4,3,4,4,4,1,2,11,1,2,6,2,4,4,2,2,15,1,2,4,10,4,3,3,2,36,1,2,2,1,24,2,2,2,2,3,3,3,4,3,3,12,2,2,1,2,2,4,2,2,3,3,3,2,4,2,2,4,48,4,1,3,7,2,2,3,2,29,3,3,4,1,1,2,3,26,2,2,3,3,2,3,3,1,3,3,3,10,4,8,3,4,2,4,5,1,2,6,3,12,2,2,4,3,3,3,1,3,3,2,8,2,2,10,3,6,2,3,2,4,3,3,2,1,1,7,1,3,3,2,2,98,121,9,3,3,8,10,2,3,1,2,2,4,29,25,1,3,4,2,3,2,2,2,1,3,3,1,2,2,3,3,3,2,3,6,3,2,3,2,3,2,3,3,2,3,4,2,3,3,2,3,4,3,3,3,2,3,2,2,4,25,2,3,2,3,2,9,1,4,23,1,4,1,2,3,1,2,2,11,2,5,18,2,3,3,15,27,43,2,1,1,2,3,4,1,2,2,4,5,2,2,4,38,3,2,6,2,2,2,1,3,3,2,1,12,30,7,29,7,18,5,2,3,30,2,2,4,4,4,4,3,3,4,2,8,3,6,4,5,5,3,3,4,4,8,4,5,2,1,3,1,4,1,7,3,4,4,4,2,5,13,4,5,1,39,6,19,15,12,4,4,7,3,3,1,3,2,9,4,4,3,2,1,4,3,3,18,2,4,4,4,4,4,2,1,4,3,1,3,3,24,3,3,3,1,3,3,6,3,2,2,2,3,3,2,3,1,4,4,23,2,2,4,4,3,3,4,4,3,2,8,3,3,4,4,3,4,8,2,2,3,1,3,3,3,3,8,2,3,3,3,3,25,2,2,4,1,1,3,3,3,2,3,2,2,19,12,3,3,5,3,2,3,3,2,9,4,4,69,13,26,4,3,3,2,6,3,2,3,3,3,3,3,3,1,3,2,2,1,3,2,2,21,2,4,3,4,3,3,4,18,2,2,3,7,2,3,3,3,4,12,3,6,2,3,2,1,3,3,2,2,3,4,3,2,1,3,2,3,3,3,4,2,2,1,3,3,52,3,3,2,3,2,3,2,3,2,1,4,2,3,3,20,7,17,37,31,3,2,14,1,2,40,4,15,1,3,4,3,2,29,56,2,3,11,3,4,3,2,3,3,3,2,2,2,3,3,2,4,23,10,3,4,8,10,4,8,1,2,3,4,4,1,3,2,2,3,2,5,3,3,1,3,4,2,5,3,4,2,4,4,3,6,1,3,2,4,3,1,2,2,4,3,3,3,2,3,2,1,1,3,7,1,3,2,2,1,5,6,5,2,4,1,4,3,1,6,8,3,3,2,2,1,3,1,2,24,4,3,4,1,2,4,2,3,3,4,3,3,2,3,4,3,50,3,2,2,3,7,1,2,3,1,2,2,3,2,2,1,4,3,2,1,4,2,2,1,3,2,3,3,3,3,3,4,16,2,5,4,3,2,4,3,49,39,31,21,6,4,3,5,9,1,2,31,5,3,6,3,2,3,3,1,1,2,2,2,3,3,2,2,2,3,4,2,1,1,3,5,3,5,3,14,2,2,2,3,4,2,3,3,1,3,5,2,19,1,3,1,2,22,17,3,2,9,2,3,4,3,3,3,2,3,3,4,4,23,2,2,1,3,3,14,1,3,1,4,2,2,3,1,18,3,1,3,3,3,2,3,11,4,3,1,4,20,20,41,40,3,2,2,34,25,2,13,4,7,2,3,1,1,1,4,3,1,34,2,1,2,3,3,1,3,3,3,3,8,4,3,2,1,3,2,1,3,3,3,4,2,3,3,4,4,4,10,13,3,19,2,2,3,2,1,2,24,3,2,2,3,2,2,2,2,1,3,4,15,3,1,3,6,2,15,2,2
